episode,total_reward,loss,avg_td,epsilon,eval_reward,eval_order,time_s
730,5357.723199313227,841.2371215820312,7.463655948638916,0.05,,,20117.6
731,2866.944168795517,840.1107788085938,7.032014846801758,0.05,,,20121.05
732,3457.92335923606,839.0162353515625,8.966043472290039,0.05,,,20124.29
733,4684.682639806369,837.894775390625,6.685490131378174,0.05,,,20127.6
734,3108.209481903268,836.7720336914062,5.920077323913574,0.05,,,20130.91
735,3969.269356861739,835.6678466796875,7.022262096405029,0.05,,,20133.82
736,997.5139396922073,834.6273803710938,9.855185508728027,0.05,,,20259.88
737,2188.7756317317035,833.53125,6.6791558265686035,0.05,,,20307.57
738,4164.592456621642,832.3946533203125,2.859957695007324,0.05,,,20309.75
739,2860.6527346302537,831.2886962890625,5.859927654266357,0.05,,,20324.91
740,5033.1163683140085,830.2000122070312,7.523191452026367,0.05,,,20326.63
741,2329.3516979369397,829.110107421875,8.846471786499023,0.05,,,20350.26
742,3878.9608925866714,828.0097045898438,7.310762882232666,0.05,,,20355.45
743,2961.9928269054667,826.9202880859375,8.455564498901367,0.05,,,20364.16
744,5149.537474581322,825.814208984375,6.910388946533203,0.05,,,20366.28
745,4126.336205095277,824.7099609375,6.2639570236206055,0.05,,,20394.69
746,3857.0689119504254,823.6359252929688,8.385183334350586,0.05,,,20396.45
747,3935.7330585203713,822.5280151367188,3.6815409660339355,0.05,,,20397.83
748,3369.370661879751,821.4598388671875,6.874983787536621,0.05,,,20418.26
749,2835.3583291463333,820.3818359375,4.570075988769531,0.05,,,20464.39
750,3118.079391811628,819.3111572265625,4.358993053436279,0.05,4801.849688667956,"7,6,0,4,2,1,5,3",20481.72
751,3691.6161720851683,818.2645263671875,8.082405090332031,0.05,,,20483.33
752,2946.9103870101035,817.1895751953125,5.195942401885986,0.05,,,20507.03
753,3412.382335057836,816.1421508789062,7.43359375,0.05,,,20508.45
754,4705.573615525437,815.0634765625,4.11593770980835,0.05,,,20509.94
755,3714.266729858589,814.0090942382812,5.598809242248535,0.05,,,20512.17
756,2397.839515103948,812.9622192382812,7.754233360290527,0.05,,,20609.36
757,3979.7016406022008,811.9244995117188,6.432404041290283,0.05,,,20612.3
758,413.73797163632827,810.8615112304688,5.5539164543151855,0.05,,,20830.51
759,3672.7028083907535,809.8125,6.28236198425293,0.05,,,20846.12
760,2582.926542553539,808.7644653320312,5.537033557891846,0.05,,,20926.02
761,3461.138735119572,807.710693359375,7.377192497253418,0.05,,,20931.95
762,3263.994052343419,806.6610717773438,6.889595985412598,0.05,,,20982.13
763,2182.9602915164796,805.6148071289062,7.2105560302734375,0.05,,,21034.69
764,3485.4325977683657,804.5730590820312,6.343280792236328,0.05,,,21064.64
765,3474.687863358444,803.55419921875,6.918157577514648,0.05,,,21092.44
766,4486.404924148902,802.5499877929688,8.130638122558594,0.05,,,21095.34
767,3837.550249889244,801.5712280273438,8.45814037322998,0.05,,,21139.85
768,2641.6076768810667,800.5756225585938,7.172418594360352,0.05,,,21151.66
769,-1671.995172167424,799.5416870117188,4.292377471923828,0.05,,,21441.46
770,4929.90898554144,798.5074462890625,3.884842872619629,0.05,,,21444.74
771,2849.5530402647523,797.4891357421875,4.634695053100586,0.05,,,21447.95
772,1302.5421964156762,796.4615478515625,3.4450442790985107,0.05,,,21514.7
773,4316.676275613795,795.43603515625,4.067039966583252,0.05,,,21517.6
774,1915.6515110379773,794.4489135742188,6.713905334472656,0.05,,,21596.43
775,4272.909941842448,793.459228515625,7.001488208770752,0.05,,,21599.67
776,3575.6211562927474,792.4521484375,5.368892669677734,0.05,,,21628.14
777,3246.7842712528263,791.4326171875,2.876575469970703,0.05,,,21670.77
778,2557.181162578455,790.4280395507812,4.321446418762207,0.05,,,21674.32
779,1824.0799587440722,789.4097900390625,2.6608448028564453,0.05,,,21783.12
780,5226.812528144774,788.3991088867188,3.4472575187683105,0.05,,,21786.62
781,4557.8782715683465,787.3997192382812,7.552867412567139,0.05,,,21789.56
782,4996.006486184435,786.4074096679688,7.522554397583008,0.05,,,21812.59
783,5552.35174587962,785.406494140625,6.876134395599365,0.05,,,21815.5
784,3799.804770396865,784.4022827148438,5.102475166320801,0.05,,,21818.63
785,2853.744120764714,783.4783935546875,10.287514686584473,0.05,,,21825.25
786,2065.3218608708885,782.4847412109375,4.719052314758301,0.05,,,21903.86
787,4575.089357909881,781.4918823242188,3.6268043518066406,0.05,,,21906.92
788,3486.636464144058,780.528564453125,5.441033363342285,0.05,,,21953.0
789,3451.5630410861936,779.7699584960938,16.057388305664062,0.05,,,22046.71
790,2256.0472400409417,778.8301391601562,6.49008846282959,0.05,,,22092.58
791,4197.602485518615,777.8524169921875,5.166904449462891,0.05,,,22095.73
792,3234.5037154322545,776.8939208984375,6.55255126953125,0.05,,,22098.94
793,4054.6113567478537,775.9187622070312,5.217441082000732,0.05,,,22102.07
794,4307.973909382935,774.955078125,6.814461708068848,0.05,,,22105.44
795,4983.864584115623,774.1268920898438,10.424135208129883,0.05,,,22108.67
796,769.9145555491422,773.165771484375,4.145754814147949,0.05,,,22275.23
797,355.87823029706357,772.3062744140625,8.891569137573242,0.05,,,22426.16
798,4260.800595666556,771.3433837890625,4.682279586791992,0.05,,,22430.11
799,5056.750785167061,770.3959350585938,7.319310188293457,0.05,,,22446.85
800,3906.15328083167,769.5226440429688,10.856931686401367,0.05,3926.2753825702257,"7,0,4,1,5,6,2,3",22452.75
